,monthyear,campfilename,nationality,proportion,cmy
1266,32018,XXMalakasa-MC_GRE_012,Egyptian,0.0,XXMalakasa-MC_GRE_012032018
1267,32018,XXMalakasa-MC_GRE_012,Algerian,0.0,XXMalakasa-MC_GRE_012032018
1268,32018,Moria_GRE_001,Syrian,0.33,Moria_GRE_001032018
1269,32018,Moria_GRE_001,Iraqi,0.16,Moria_GRE_001032018
1270,32018,Moria_GRE_001,Congolese,0.06,Moria_GRE_001032018
1271,32018,Moria_GRE_001,Afghan,0.19,Moria_GRE_001032018
1272,32018,Nea-Kavala_GRE_034,Syrian,0.27,Nea-Kavala_GRE_034032018
1273,32018,Nea-Kavala_GRE_034,Iraqi,0.14,Nea-Kavala_GRE_034032018
1274,32018,Nea-Kavala_GRE_034,Congolese,0.09,Nea-Kavala_GRE_034032018
1275,32018,Nea-Kavala_GRE_034,Eritrean,0.1,Nea-Kavala_GRE_034032018
1276,32018,Ritsona_GRE_040,Syrian,0.74,Ritsona_GRE_040032018
1277,32018,Ritsona_GRE_040,Iraqi,0.12,Ritsona_GRE_040032018
1278,32018,Ritsona_GRE_040,Palestinian,0.02,Ritsona_GRE_040032018
1279,32018,Ritsona_GRE_040,Somali,0.01,Ritsona_GRE_040032018
1280,32018,Serres_GRE_042,Syrian,0.01,Serres_GRE_042032018
1281,32018,Serres_GRE_042,Yemeni,0.0,Serres_GRE_042032018
1282,32018,Serres_GRE_042,Iraqi,0.99,Serres_GRE_042032018
1283,32018,Serres_GRE_042,Congolese,0.0,Serres_GRE_042032018
1284,32018,Serres_GRE_042,Eritrean,0.0,Serres_GRE_042032018
1285,32018,Serres_GRE_042,Iranian,0.0,Serres_GRE_042032018
1286,32018,Serres_GRE_042,Pakistani,0.0,Serres_GRE_042032018
1287,32018,Serres_GRE_042,Palestinian,0.0,Serres_GRE_042032018
1288,32018,Serres_GRE_042,Afghan,0.0,Serres_GRE_042032018
1289,32018,Serres_GRE_042,Stateless,0.0,Serres_GRE_042032018
1290,32018,Serres_GRE_042,Somali,0.0,Serres_GRE_042032018
1291,32018,Serres_GRE_042,Kuwaiti,0.0,Serres_GRE_042032018
1292,32018,Serres_GRE_042,Moroccan,0.0,Serres_GRE_042032018
1293,32018,Serres_GRE_042,Egyptian,0.0,Serres_GRE_042032018
1294,32018,Serres_GRE_042,Algerian,0.0,Serres_GRE_042032018
1295,32018,Skaramangas_GRE_014,Syrian,0.56,Skaramangas_GRE_014032018
1296,32018,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014032018
1297,32018,Skaramangas_GRE_014,Iraqi,0.33,Skaramangas_GRE_014032018
1298,32018,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014032018
1299,32018,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014032018
1300,32018,Skaramangas_GRE_014,Iranian,0.01,Skaramangas_GRE_014032018
1301,32018,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014032018
1302,32018,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014032018
1303,32018,Skaramangas_GRE_014,Afghan,0.09,Skaramangas_GRE_014032018
1304,32018,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014032018
1305,32018,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014032018
1306,32018,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014032018
1307,32018,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014032018
1308,32018,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014032018
1309,32018,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014032018
1310,32018,Vathi-Samos_GRE_053,Syrian,0.27,Vathi-Samos_GRE_053032018
1311,32018,Vathi-Samos_GRE_053,Iraqi,0.3,Vathi-Samos_GRE_053032018
1312,32018,Vathi-Samos_GRE_053,Congolese,0.06,Vathi-Samos_GRE_053032018
1313,32018,Vathi-Samos_GRE_053,Afghan,0.11,Vathi-Samos_GRE_053032018
1314,32018,Veria_GRE_054,Syrian,0.81,Veria_GRE_054032018
1315,32018,Veria_GRE_054,Yemeni,0.0,Veria_GRE_054032018
1316,32018,Veria_GRE_054,Iraqi,0.09,Veria_GRE_054032018
1317,32018,Veria_GRE_054,Congolese,0.0,Veria_GRE_054032018
1318,32018,Veria_GRE_054,Eritrean,0.0,Veria_GRE_054032018
1319,32018,Veria_GRE_054,Iranian,0.0,Veria_GRE_054032018
1320,32018,Veria_GRE_054,Pakistani,0.0,Veria_GRE_054032018
1321,32018,Veria_GRE_054,Palestinian,0.07,Veria_GRE_054032018
1322,32018,Veria_GRE_054,Afghan,0.0,Veria_GRE_054032018
1323,32018,Veria_GRE_054,Stateless,0.0,Veria_GRE_054032018
1324,32018,Veria_GRE_054,Somali,0.0,Veria_GRE_054032018
1325,32018,Veria_GRE_054,Kuwaiti,0.03,Veria_GRE_054032018
1326,32018,Veria_GRE_054,Moroccan,0.0,Veria_GRE_054032018
1327,32018,Veria_GRE_054,Egyptian,0.0,Veria_GRE_054032018
1328,32018,Veria_GRE_054,Algerian,0.0,Veria_GRE_054032018
1329,32018,XXVial-Chios-NRC_GRE_066,Syrian,0.27,XXVial-Chios-NRC_GRE_066032018
1330,32018,XXVial-Chios-NRC_GRE_066,Iraqi,0.3,XXVial-Chios-NRC_GRE_066032018
1331,32018,XXVial-Chios-NRC_GRE_066,Palestinian,0.03,XXVial-Chios-NRC_GRE_066032018
1332,32018,XXVial-Chios-NRC_GRE_066,Afghan,0.13,XXVial-Chios-NRC_GRE_066032018
1333,72018,Alexandria-Ref_GRE_003,Syrian,0.4,Alexandria-Ref_GRE_003072018
1334,72018,Alexandria-Ref_GRE_003,Iraqi,0.28,Alexandria-Ref_GRE_003072018
1335,72018,Alexandria-Ref_GRE_003,Pakistani,0.1,Alexandria-Ref_GRE_003072018
1336,72018,Alexandria-Ref_GRE_003,Palestinian,0.02,Alexandria-Ref_GRE_003072018
1337,72018,Andravida_GRE_004,Syrian,0.98,Andravida_GRE_004072018
1338,72018,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004072018
1339,72018,Andravida_GRE_004,Iraqi,0.02,Andravida_GRE_004072018
1340,72018,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004072018
1341,72018,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004072018
1342,72018,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004072018
1343,72018,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004072018
1344,72018,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004072018
1345,72018,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004072018
1346,72018,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004072018
1347,72018,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004072018
1348,72018,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004072018
1349,72018,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004072018
1350,72018,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004072018
1351,72018,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004072018
1352,72018,Diavata_GRE_008,Syrian,0.6,Diavata_GRE_008072018
1353,72018,Diavata_GRE_008,Iranian,0.15,Diavata_GRE_008072018
1354,72018,Diavata_GRE_008,Afghan,0.2,Diavata_GRE_008072018
1355,72018,XXDoliana_GRE_007,Syrian,0.53,XXDoliana_GRE_007072018
1356,72018,XXDoliana_GRE_007,Yemeni,0.0,XXDoliana_GRE_007072018
1357,72018,XXDoliana_GRE_007,Iraqi,0.42,XXDoliana_GRE_007072018
1358,72018,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007072018
1359,72018,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007072018
1360,72018,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007072018
1361,72018,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007072018
1362,72018,XXDoliana_GRE_007,Palestinian,0.0,XXDoliana_GRE_007072018
1363,72018,XXDoliana_GRE_007,Afghan,0.0,XXDoliana_GRE_007072018
1364,72018,XXDoliana_GRE_007,Stateless,0.0,XXDoliana_GRE_007072018
1365,72018,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007072018
1366,72018,XXDoliana_GRE_007,Kuwaiti,0.05,XXDoliana_GRE_007072018
1367,72018,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007072018
1368,72018,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007072018
1369,72018,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007072018
1370,72018,Drama_GRE_011,Syrian,0.48,Drama_GRE_011072018
1371,72018,Drama_GRE_011,Yemeni,0.0,Drama_GRE_011072018
1372,72018,Drama_GRE_011,Iraqi,0.47,Drama_GRE_011072018
1373,72018,Drama_GRE_011,Congolese,0.0,Drama_GRE_011072018
1374,72018,Drama_GRE_011,Eritrean,0.0,Drama_GRE_011072018
1375,72018,Drama_GRE_011,Iranian,0.0,Drama_GRE_011072018
1376,72018,Drama_GRE_011,Pakistani,0.0,Drama_GRE_011072018
1377,72018,Drama_GRE_011,Palestinian,0.0,Drama_GRE_011072018
1378,72018,Drama_GRE_011,Afghan,0.0,Drama_GRE_011072018
1379,72018,Drama_GRE_011,Stateless,0.04,Drama_GRE_011072018
1380,72018,Drama_GRE_011,Somali,0.0,Drama_GRE_011072018
1381,72018,Drama_GRE_011,Kuwaiti,0.0,Drama_GRE_011072018
1382,72018,Drama_GRE_011,Moroccan,0.0,Drama_GRE_011072018
1383,72018,Drama_GRE_011,Egyptian,0.0,Drama_GRE_011072018
1384,72018,Drama_GRE_011,Algerian,0.0,Drama_GRE_011072018
1385,72018,Eleonas_GRE_013,Syrian,0.27,Eleonas_GRE_013072018
1386,72018,Eleonas_GRE_013,Iranian,0.08,Eleonas_GRE_013072018
1387,72018,Eleonas_GRE_013,Pakistani,0.06,Eleonas_GRE_013072018
1388,72018,Eleonas_GRE_013,Afghan,0.4,Eleonas_GRE_013072018
1389,72018,XXFilipiada_GRE_019,Syrian,0.22,XXFilipiada_GRE_019072018
1390,72018,XXFilipiada_GRE_019,Iraqi,0.37,XXFilipiada_GRE_019072018
1391,72018,XXFilipiada_GRE_019,Iranian,0.05,XXFilipiada_GRE_019072018
1392,72018,XXFilipiada_GRE_019,Afghan,0.34,XXFilipiada_GRE_019072018
1393,72018,Kato-Milia_GRE_061,Syrian,0.62,Kato-Milia_GRE_061072018
1394,72018,Kato-Milia_GRE_061,Iraqi,0.2,Kato-Milia_GRE_061072018
1395,72018,Kato-Milia_GRE_061,Palestinian,0.05,Kato-Milia_GRE_061072018
1396,72018,Kato-Milia_GRE_061,Afghan,0.07,Kato-Milia_GRE_061072018
1397,72018,Kavala_GRE_024,Syrian,0.44,Kavala_GRE_024072018
1398,72018,Kavala_GRE_024,Iraqi,0.31,Kavala_GRE_024072018
1399,72018,Kavala_GRE_024,Congolese,0.08,Kavala_GRE_024072018
1400,72018,Kavala_GRE_024,Afghan,0.05,Kavala_GRE_024072018
1401,72018,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026072018
1402,72018,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026072018
1403,72018,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026072018
1404,72018,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026072018
1405,72018,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026072018
1406,72018,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026072018
1407,72018,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026072018
1408,72018,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026072018
1409,72018,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026072018
1410,72018,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026072018
1411,72018,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026072018
1412,72018,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026072018
1413,72018,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026072018
1414,72018,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026072018
1415,72018,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026072018
1416,72018,Kos_GRE_027,Syrian,0.19,Kos_GRE_027072018
1417,72018,Kos_GRE_027,Iraqi,0.54,Kos_GRE_027072018
1418,72018,Kos_GRE_027,Palestinian,0.06,Kos_GRE_027072018
1419,72018,Kos_GRE_027,Stateless,0.06,Kos_GRE_027072018
1420,72018,Koutsochero_GRE_028,Syrian,0.51,Koutsochero_GRE_028072018
1421,72018,Koutsochero_GRE_028,Iraqi,0.23,Koutsochero_GRE_028072018
1422,72018,Koutsochero_GRE_028,Congolese,0.03,Koutsochero_GRE_028072018
1423,72018,Koutsochero_GRE_028,Afghan,0.07,Koutsochero_GRE_028072018
1424,72018,Lagkadikia_GRE_029,Syrian,0.51,Lagkadikia_GRE_029072018
1425,72018,Lagkadikia_GRE_029,Iraqi,0.37,Lagkadikia_GRE_029072018
1426,72018,Lagkadikia_GRE_029,Iranian,0.05,Lagkadikia_GRE_029072018
1427,72018,Lagkadikia_GRE_029,Pakistani,0.03,Lagkadikia_GRE_029072018
1428,72018,Lavrio-New_GRE_030,Syrian,0.52,Lavrio-New_GRE_030072018
1429,72018,Lavrio-New_GRE_030,Iraqi,0.11,Lavrio-New_GRE_030072018
1430,72018,Lavrio-New_GRE_030,Congolese,0.07,Lavrio-New_GRE_030072018
1431,72018,Lavrio-New_GRE_030,Afghan,0.12,Lavrio-New_GRE_030072018
1432,72018,Leros-Lepida_GRE_032,Syrian,0.48,Leros-Lepida_GRE_032072018
1433,72018,Leros-Lepida_GRE_032,Iraqi,0.29,Leros-Lepida_GRE_032072018
1434,72018,Leros-Lepida_GRE_032,Iranian,0.03,Leros-Lepida_GRE_032072018
1435,72018,Leros-Lepida_GRE_032,Afghan,0.07,Leros-Lepida_GRE_032072018
1436,72018,XXMalakasa-MC_GRE_012,Syrian,0.2,XXMalakasa-MC_GRE_012072018
1437,72018,XXMalakasa-MC_GRE_012,Yemeni,0.0,XXMalakasa-MC_GRE_012072018
1438,72018,XXMalakasa-MC_GRE_012,Iraqi,0.16,XXMalakasa-MC_GRE_012072018
1439,72018,XXMalakasa-MC_GRE_012,Congolese,0.0,XXMalakasa-MC_GRE_012072018
1440,72018,XXMalakasa-MC_GRE_012,Eritrean,0.0,XXMalakasa-MC_GRE_012072018
1441,72018,XXMalakasa-MC_GRE_012,Iranian,0.07,XXMalakasa-MC_GRE_012072018
1442,72018,XXMalakasa-MC_GRE_012,Pakistani,0.01,XXMalakasa-MC_GRE_012072018
1443,72018,XXMalakasa-MC_GRE_012,Palestinian,0.0,XXMalakasa-MC_GRE_012072018
1444,72018,XXMalakasa-MC_GRE_012,Afghan,0.56,XXMalakasa-MC_GRE_012072018
1445,72018,XXMalakasa-MC_GRE_012,Stateless,0.0,XXMalakasa-MC_GRE_012072018
1446,72018,XXMalakasa-MC_GRE_012,Somali,0.0,XXMalakasa-MC_GRE_012072018
1447,72018,XXMalakasa-MC_GRE_012,Kuwaiti,0.0,XXMalakasa-MC_GRE_012072018
1448,72018,XXMalakasa-MC_GRE_012,Moroccan,0.0,XXMalakasa-MC_GRE_012072018
1449,72018,XXMalakasa-MC_GRE_012,Egyptian,0.0,XXMalakasa-MC_GRE_012072018
1450,72018,XXMalakasa-MC_GRE_012,Algerian,0.0,XXMalakasa-MC_GRE_012072018
1451,72018,Moria_GRE_001,Syrian,0.33,Moria_GRE_001072018
1452,72018,Moria_GRE_001,Iraqi,0.14,Moria_GRE_001072018
1453,72018,Moria_GRE_001,Congolese,0.08,Moria_GRE_001072018
1454,72018,Moria_GRE_001,Afghan,0.2,Moria_GRE_001072018
1455,72018,Nea-Kavala_GRE_034,Syrian,0.44,Nea-Kavala_GRE_034072018
1456,72018,Nea-Kavala_GRE_034,Iraqi,0.31,Nea-Kavala_GRE_034072018
1457,72018,Nea-Kavala_GRE_034,Congolese,0.08,Nea-Kavala_GRE_034072018
1458,72018,Nea-Kavala_GRE_034,Afghan,0.05,Nea-Kavala_GRE_034072018
1459,72018,XXPikpa-Leros_GRE_038,Syrian,0.7,XXPikpa-Leros_GRE_038072018
1460,72018,XXPikpa-Leros_GRE_038,Iraqi,0.25,XXPikpa-Leros_GRE_038072018
1461,72018,Ritsona_GRE_040,Syrian,0.74,Ritsona_GRE_040072018
1462,72018,Ritsona_GRE_040,Yemeni,0.0,Ritsona_GRE_040072018
1463,72018,Ritsona_GRE_040,Iraqi,0.18,Ritsona_GRE_040072018
1464,72018,Ritsona_GRE_040,Congolese,0.03,Ritsona_GRE_040072018
1465,72018,Ritsona_GRE_040,Eritrean,0.0,Ritsona_GRE_040072018
1466,72018,Ritsona_GRE_040,Iranian,0.0,Ritsona_GRE_040072018
1467,72018,Ritsona_GRE_040,Pakistani,0.0,Ritsona_GRE_040072018
1468,72018,Ritsona_GRE_040,Palestinian,0.03,Ritsona_GRE_040072018
1469,72018,Ritsona_GRE_040,Afghan,0.0,Ritsona_GRE_040072018
1470,72018,Ritsona_GRE_040,Stateless,0.0,Ritsona_GRE_040072018
1471,72018,Ritsona_GRE_040,Somali,0.03,Ritsona_GRE_040072018
1472,72018,Ritsona_GRE_040,Kuwaiti,0.0,Ritsona_GRE_040072018
1473,72018,Ritsona_GRE_040,Moroccan,0.0,Ritsona_GRE_040072018
1474,72018,Ritsona_GRE_040,Egyptian,0.0,Ritsona_GRE_040072018
1475,72018,Ritsona_GRE_040,Algerian,0.0,Ritsona_GRE_040072018
1476,72018,Serres_GRE_042,Syrian,0.01,Serres_GRE_042072018
1477,72018,Serres_GRE_042,Yemeni,0.0,Serres_GRE_042072018
1478,72018,Serres_GRE_042,Iraqi,0.99,Serres_GRE_042072018
1479,72018,Serres_GRE_042,Congolese,0.0,Serres_GRE_042072018
1480,72018,Serres_GRE_042,Eritrean,0.0,Serres_GRE_042072018
1481,72018,Serres_GRE_042,Iranian,0.0,Serres_GRE_042072018
1482,72018,Serres_GRE_042,Pakistani,0.0,Serres_GRE_042072018
1483,72018,Serres_GRE_042,Palestinian,0.0,Serres_GRE_042072018
1484,72018,Serres_GRE_042,Afghan,0.0,Serres_GRE_042072018
1485,72018,Serres_GRE_042,Stateless,0.0,Serres_GRE_042072018
1486,72018,Serres_GRE_042,Somali,0.0,Serres_GRE_042072018
1487,72018,Serres_GRE_042,Kuwaiti,0.0,Serres_GRE_042072018
1488,72018,Serres_GRE_042,Moroccan,0.0,Serres_GRE_042072018
1489,72018,Serres_GRE_042,Egyptian,0.0,Serres_GRE_042072018
1490,72018,Serres_GRE_042,Algerian,0.0,Serres_GRE_042072018
1491,72018,Skaramangas_GRE_014,Syrian,0.56,Skaramangas_GRE_014072018
1492,72018,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014072018
1493,72018,Skaramangas_GRE_014,Iraqi,0.33,Skaramangas_GRE_014072018
1494,72018,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014072018
1495,72018,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014072018
1496,72018,Skaramangas_GRE_014,Iranian,0.01,Skaramangas_GRE_014072018
1497,72018,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014072018
1498,72018,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014072018
1499,72018,Skaramangas_GRE_014,Afghan,0.09,Skaramangas_GRE_014072018
1500,72018,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014072018
1501,72018,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014072018
1502,72018,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014072018
1503,72018,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014072018
1504,72018,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014072018
1505,72018,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014072018
1506,72018,Vathi-Samos_GRE_053,Syrian,0.33,Vathi-Samos_GRE_053072018
1507,72018,Vathi-Samos_GRE_053,Iraqi,0.22,Vathi-Samos_GRE_053072018
1508,72018,Vathi-Samos_GRE_053,Congolese,0.09,Vathi-Samos_GRE_053072018
1509,72018,Veria_GRE_054,Syrian,0.68,Veria_GRE_054072018
1510,72018,Veria_GRE_054,Iraqi,0.24,Veria_GRE_054072018
1511,72018,Veria_GRE_054,Palestinian,0.03,Veria_GRE_054072018
1512,72018,Veria_GRE_054,Stateless,0.03,Veria_GRE_054072018
1513,72018,XXVial-Chios-NRC_GRE_066,Syrian,0.31,XXVial-Chios-NRC_GRE_066072018
1514,72018,XXVial-Chios-NRC_GRE_066,Iraqi,0.3,XXVial-Chios-NRC_GRE_066072018
1515,72018,XXVial-Chios-NRC_GRE_066,Palestinian,0.07,XXVial-Chios-NRC_GRE_066072018
1516,72018,XXVial-Chios-NRC_GRE_066,Afghan,0.1,XXVial-Chios-NRC_GRE_066072018
1517,72018,Volos_GRE_055,Syrian,0.56,Volos_GRE_055072018
1518,72018,Volos_GRE_055,Iraqi,0.37,Volos_GRE_055072018
1519,72018,Volos_GRE_055,Stateless,0.05,Volos_GRE_055072018
1520,42018,XXVial-Chios-NRC_GRE_066,Syrian,0.27,XXVial-Chios-NRC_GRE_066042018
1521,42018,XXVial-Chios-NRC_GRE_066,Iraqi,0.3,XXVial-Chios-NRC_GRE_066042018
1522,42018,XXVial-Chios-NRC_GRE_066,Palestinian,0.03,XXVial-Chios-NRC_GRE_066042018
1523,42018,XXVial-Chios-NRC_GRE_066,Afghan,0.13,XXVial-Chios-NRC_GRE_066042018
1524,42018,Alexandria-Ref_GRE_003,Syrian,0.41,Alexandria-Ref_GRE_003042018
1525,42018,Alexandria-Ref_GRE_003,Iraqi,0.25,Alexandria-Ref_GRE_003042018
1526,42018,Alexandria-Ref_GRE_003,Pakistani,0.04,Alexandria-Ref_GRE_003042018
1527,42018,Alexandria-Ref_GRE_003,Palestinian,0.02,Alexandria-Ref_GRE_003042018
1528,42018,Andravida_GRE_004,Syrian,0.94,Andravida_GRE_004042018
1529,42018,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004042018
1530,42018,Andravida_GRE_004,Iraqi,0.06,Andravida_GRE_004042018
1531,42018,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004042018
1532,42018,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004042018
1533,42018,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004042018
1534,42018,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004042018
1535,42018,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004042018
1536,42018,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004042018
1537,42018,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004042018
1538,42018,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004042018
1539,42018,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004042018
1540,42018,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004042018
1541,42018,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004042018
1542,42018,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004042018
1543,42018,Diavata_GRE_008,Syrian,0.39,Diavata_GRE_008042018
1544,42018,Diavata_GRE_008,Yemeni,0.0,Diavata_GRE_008042018
1545,42018,Diavata_GRE_008,Iraqi,0.26,Diavata_GRE_008042018
1546,42018,Diavata_GRE_008,Congolese,0.0,Diavata_GRE_008042018
1547,42018,Diavata_GRE_008,Eritrean,0.0,Diavata_GRE_008042018
1548,42018,Diavata_GRE_008,Iranian,0.05,Diavata_GRE_008042018
1549,42018,Diavata_GRE_008,Pakistani,0.04,Diavata_GRE_008042018
1550,42018,Diavata_GRE_008,Palestinian,0.0,Diavata_GRE_008042018
1551,42018,Diavata_GRE_008,Afghan,0.27,Diavata_GRE_008042018
1552,42018,Diavata_GRE_008,Stateless,0.0,Diavata_GRE_008042018
1553,42018,Diavata_GRE_008,Somali,0.0,Diavata_GRE_008042018
1554,42018,Diavata_GRE_008,Kuwaiti,0.0,Diavata_GRE_008042018
1555,42018,Diavata_GRE_008,Moroccan,0.0,Diavata_GRE_008042018
1556,42018,Diavata_GRE_008,Egyptian,0.0,Diavata_GRE_008042018
1557,42018,Diavata_GRE_008,Algerian,0.0,Diavata_GRE_008042018
1558,42018,XXDoliana_GRE_007,Syrian,0.7,XXDoliana_GRE_007042018
1559,42018,XXDoliana_GRE_007,Yemeni,0.05,XXDoliana_GRE_007042018
1560,42018,XXDoliana_GRE_007,Iraqi,0.16,XXDoliana_GRE_007042018
1561,42018,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007042018
1562,42018,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007042018
1563,42018,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007042018
1564,42018,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007042018
1565,42018,XXDoliana_GRE_007,Palestinian,0.01,XXDoliana_GRE_007042018
1566,42018,XXDoliana_GRE_007,Afghan,0.0,XXDoliana_GRE_007042018
1567,42018,XXDoliana_GRE_007,Stateless,0.08,XXDoliana_GRE_007042018
1568,42018,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007042018
1569,42018,XXDoliana_GRE_007,Kuwaiti,0.0,XXDoliana_GRE_007042018
1570,42018,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007042018
1571,42018,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007042018
1572,42018,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007042018
1573,42018,Drama_GRE_011,Syrian,0.47,Drama_GRE_011042018
1574,42018,Drama_GRE_011,Yemeni,0.0,Drama_GRE_011042018
1575,42018,Drama_GRE_011,Iraqi,0.43,Drama_GRE_011042018
1576,42018,Drama_GRE_011,Congolese,0.0,Drama_GRE_011042018
1577,42018,Drama_GRE_011,Eritrean,0.0,Drama_GRE_011042018
1578,42018,Drama_GRE_011,Iranian,0.0,Drama_GRE_011042018
1579,42018,Drama_GRE_011,Pakistani,0.0,Drama_GRE_011042018
1580,42018,Drama_GRE_011,Palestinian,0.0,Drama_GRE_011042018
1581,42018,Drama_GRE_011,Afghan,0.04,Drama_GRE_011042018
1582,42018,Drama_GRE_011,Stateless,0.06,Drama_GRE_011042018
1583,42018,Drama_GRE_011,Somali,0.0,Drama_GRE_011042018
1584,42018,Drama_GRE_011,Kuwaiti,0.0,Drama_GRE_011042018
1585,42018,Drama_GRE_011,Moroccan,0.0,Drama_GRE_011042018
1586,42018,Drama_GRE_011,Egyptian,0.0,Drama_GRE_011042018
1587,42018,Drama_GRE_011,Algerian,0.0,Drama_GRE_011042018
1588,42018,Eleonas_GRE_013,Syrian,0.27,Eleonas_GRE_013042018
1589,42018,Eleonas_GRE_013,Iranian,0.08,Eleonas_GRE_013042018
1590,42018,Eleonas_GRE_013,Pakistani,0.06,Eleonas_GRE_013042018
1591,42018,Eleonas_GRE_013,Afghan,0.4,Eleonas_GRE_013042018
1592,42018,XXFilipiada_GRE_019,Syrian,0.38,XXFilipiada_GRE_019042018
1593,42018,XXFilipiada_GRE_019,Yemeni,0.0,XXFilipiada_GRE_019042018
